69-|52 1.579663
16-66-|17 2.451192
0-41-|87 2.450074
0-77-|74 1.236231
94-|62 2.743101
0-57-|14 0.894434
8-25-|91 1.699795
18-85-|82 3.436507
26-33-|70 4.135979
7-|57 2.132867
2-21-|96 0.807415
38-51-|91 1.699795
0-44-|59 1.682786
87-95-|48 0.524152
24-99-|41 0.121471
0-26-|31 1.000504
48-|89 3.942923
|42 2.179130
0-39-|37 1.196979
0-71-|75 0.594089
35-|5 2.319052
6-91-|49 0.889799
52-54-|48 0.524152
3-|65 1.102533
15-66-|46 3.043627
0-93-|79 4.083314
68-|58 4.456391
33-|52 1.263730
0-89-|4 5.437591
93-|47 0.338756
43-|69 3.754503
23-|85 4.076229
69-95-|49 0.993123
49-71-|46 2.163983
0-99-|60 1.367302
38-50-|70 0.219454
39-76-|1 9.062813
|67 5.140818
58-79-|53 1.619088
0-77-|46 2.074038
0-87-|38 7.433346
50-98-|65 1.261067
0-97-|86 3.649123
39-|6 1.043997
16-53-|35 2.444091
60-|22 2.894801
0-1-|54 2.313402
0-36-|68 0.515128
67-92-|73 1.002821
14-36-|58 3.565113
28-44-|17 1.280187
44-48-|41 2.429017
3-|41 2.971333
51-|68 1.174607
34-91-|70 0.258772
20-99-|31 0.713373
0-62-|82 3.869334
63-|73 1.357193
14-17-|29 2.701334
0-13-|3 2.699049
89-94-|85 1.859794
89-|41 2.952331
51-57-|59 2.281594
0-33-|50 4.635894
20-|90 0.469777
0-2-|17 1.429944
0-72-|63 1.268024
74-85-|46 1.079140
11-|57 2.132867
32-|14 0.894434
38-75-|2 6.263360
0-1-|95 5.978112
32-63-|23 1.141815
49-71-|1 7.776802
59-|27 4.163347
5-|28 4.784298
86-|65 1.576334
0-41-|69 2.088339
52-|79 4.083314
2-19-|48 0.628982
73-89-|74 3.609132
76-|90 0.469777
51-57-|52 0.000000
0-71-|80 2.291204
0-94-|75 2.435613
82-94-|48 0.524152
2-99-|52 1.579157
0-82-|90 0.535704
50-88-|13 1.681763
11-83-|38 0.132024
0-|7 1.708593
40-77-|90 0.250767
0-51-|96 0.998382
26-67-|60 1.473075
0-59-|2 8.296199
45-71-|56 2.069798
53-66-|64 1.484483
0-71-|87 2.940089
49-91-|15 5.708861
0-|48 0.655190
28-38-|5 2.935039
44-70-|50 4.288293
22-33-|6 1.308459
70-|58 1.509763
2-43-|75 2.538095
56-59-|56 0.000000
67-93-|54 1.956216
0-52-|58 3.565113
51-|22 2.894801
0-77-|64 3.209509
17-|8 1.343254
28-88-|80 0.679040
76-95-|36 3.544184
0-47-|69 3.754503
43-68-|7 1.708046
11-47-|44 0.027910
0-|8 1.679067
|99 4.346282
23-|19 3.927719
0-76-|31 1.000504
38-|86 1.683538
0-57-|48 0.524152
76-90-|78 1.045262
19-82-|67 0.678761
0-|12 2.017613
0-71-|99 2.925561
90-|73 1.351045
2-|3 3.363973
44-86-|6 1.455085
0-|49 1.241404
66-81-|22 2.320943
16-39-|22 2.894801
42-64-|97 0.855708
12-66-|41 2.971333
40-61-|90 0.342546
88-|37 1.328263
47-84-|70 0.404488
80-87-|22 1.701652
0-66-|32 1.602696
4-12-|30 4.107855
|59 2.281740
44-|10 4.270382
54-|4 5.470776
|31 1.250630
30-|68 1.174607
90-|8 1.250334
67-73-|21 0.857368
0-64-|71 2.248187
39-76-|24 1.427593
42-64-|95 1.373679
70-|77 3.835473
22-94-|57 2.132867
0-83-|3 2.699049
29-92-|52 1.263730
19-70-|17 2.416230
31-98-|39 0.647119
0-46-|50 1.654592
61-92-|73 1.253524
0-5-|26 2.286819
67-92-|63 1.248772
|27 5.204184
2-80-|65 1.261067
70-75-|73 1.357193
0-71-|47 0.406507
73-|90 0.463630
99-|29 3.913468
0-77-|75 2.085265
44-|97 1.544462
0-1-|40 1.496593
0-27-|53 3.187290
0-10-|94 2.953498
0-59-|91 1.699795
82-|8 1.332652
0-|60 1.709127
23-|51 1.074899
0-79-|5 2.941614
0-38-|85 1.476642
8-43-|10 3.495655
|51 1.343624
0-29-|97 1.544462
86-|44 3.024621
78-86-|10 2.859444
70-|98 3.294325
0-83-|41 1.924065
52-68-|64 6.015088
0-89-|99 3.465453
59-|71 7.565398
0-55-|31 1.000504
72-|0 12.181230
0-42-|55 0.647037
26-30-|70 1.774095
63-|97 1.544462
44-|89 2.772622
12-|45 1.364725
0-|80 4.405805
10-|79 2.651611
0-17-|6 1.141273
0-5-|58 4.456391
54-|66 0.745800
0-36-|26 2.437421
0-66-|25 1.356058
12-45-|23 1.406057
0-63-|39 0.647119
26-58-|20 5.638510
69-|10 1.911803
0-78-|16 4.456637
26-42-|47 0.338756
6-98-|95 4.741380
58-|55 0.903179
27-|61 2.898795
48-|93 0.504641
23-78-|4 4.085517
80-|2 8.191452
8-15-|71 1.902252
82-93-|66 0.174925
3-40-|46 2.434902
30-93-|79 0.489551
0-1-|86 4.561404
97-|22 2.894801
3-|78 1.065595
68-|37 1.328263
0-75-|85 1.080027
22-91-|53 6.300011
69-81-|92 1.174213
0-42-|96 0.805147
15-56-|94 2.388274
9-14-|41 2.942074
23-32-|22 2.894801
0-83-|13 0.450631
51-52-|70 3.446649
85-|46 2.434902
0-1-|77 4.764096
90-|21 0.862036
0-80-|5 2.848612
0-45-|31 0.992581
|65 1.576334
0-|15 7.136077
69-97-|71 3.044413
16-79-|45 1.289175
86-|13 4.184002
49-99-|41 0.138632
0-|58 4.456391
0-44-|23 1.141815
|30 6.182797
0-82-|56 0.639032
53-89-|83 0.282737
37-|13 4.349631
|32 2.271158
11-20-|58 2.005840
0-76-|16 4.244909
89-|22 2.894801
23-|13 5.437038
94-|22 2.894801
26-45-|93 0.723754
46-|12 1.614091
70-|99 2.917686
0-63-|92 0.672252
80-|95 4.741380
19-|73 1.696490
48-|95 6.019000
0-82-|4 4.045853
93-|49 1.191748
42-69-|3 2.803311
0-|17 3.472784
27-29-|81 0.006706
46-74-|21 0.812361
57-|17 2.778228
3-99-|43 2.371954
5-88-|35 1.790709
81-|17 1.748876
24-|82 6.210597
0-|93 0.720918
0-43-|7 1.366874
0-83-|28 1.283504
16-79-|47 0.338756
86-92-|16 4.075128
35-56-|22 1.356913
0-19-|80 3.524644
0-|3 3.373811
|43 2.371960
50-72-|16 3.901288
0-2-|15 4.264131
68-|75 3.556631
61-92-|59 0.709301
0-49-|76 3.665347
67-95-|13 0.729716
0-41-|72 3.930793
41-|90 0.469777
0-71-|51 0.941198
45-79-|16 4.055206
90-|24 1.427593
0-45-|12 1.416696
0-80-|29 1.473651
0-|53 7.875014
0-2-|84 5.526930
14-|90 0.469777
36-|1 9.469561
20-71-|13 0.358415
54-77-|92 1.174213
0-|40 1.550158
0-53-|43 1.897568
0-93-|65 1.542556
0-70-|78 1.297854
29-|28 1.685593
20-83-|93 0.694803
41-|59 2.190470
0-1-|98 2.266967
57-92-|16 4.456637
|22 3.618501
13-16-|58 2.755094
0-18-|39 0.776543
3-98-|74 1.596979
63-|77 4.226824
74-85-|17 1.282173
16-39-|69 4.097733
73-|21 0.857368
1-|64 5.905172
84-|89 1.426058
0-37-|78 1.297854
0-36-|57 2.027373
26-|47 0.406507
13-23-|42 0.737343
0-77-|93 0.576735
0-5-|80 3.400822
0-99-|74 4.783542
60-|21 0.862036
6-|25 1.409874
13-14-|9 2.055859
0-31-|24 1.301799
39-76-|82 2.142680
0-24-|12 1.614091
57-|60 1.838398
0-96-|53 7.875014
74-85-|81 0.295148
56-91-|57 2.132867
0-73-|72 5.021060
60-68-|57 2.132867
0-26-|85 4.076229
9-74-|78 1.297854
32-35-|11 5.854644
0-77-|90 0.446420
2-14-|63 1.175643
0-97-|33 1.284819
|91 2.124743
0-91-|9 2.055859
0-21-|14 0.894434
74-|16 5.465885
22-71-|71 0.000000
90-|80 3.501287
44-48-|61 2.319036
87-93-|88 1.443981
42-47-|3 2.631689
|57 2.666084
65-|23 1.141815
4-|59 2.281740
18-|19 3.927719
19-26-|91 1.392878
12-|1 9.650872
96-|61 2.319036
15-|8 1.343254
21-|1 9.650897
0-68-|72 6.276325
34-94-|88 1.019160
55-84-|59 2.281740
20-44-|79 2.639048
16-53-|26 2.537504
|16 5.570797
30-83-|83 0.000000
46-74-|36 1.947483
98-|6 1.164071
0-77-|39 0.647119
16-53-|20 1.290668
7-28-|80 0.696924
13-97-|64 3.290627
0-26-|32 1.311185
0-52-|16 4.456637
0-48-|54 2.313254
31-67-|12 1.614091
69-|61 2.319036
47-|20 6.141951
85-89-|14 1.073321
81-95-|56 0.824050
0-96-|12 1.614091
7-22-|88 1.434234
9-74-|93 0.694803
27-29-|12 1.614091
56-|9 2.055859
18-65-|11 6.432648
45-|55 0.312604
28-95-|14 0.894434
0-82-|3 2.699049
0-37-|52 0.236795
13-|74 1.458643
65-75-|41 1.818011
54-66-|83 5.896181
25-57-|82 5.962173
44-|58 2.906356
0-23-|71 7.565398
39-|54 1.956216
7-|22 2.894801
30-93-|49 0.993123
|71 7.565398
14-38-|94 1.727672
12-18-|95 4.719814
64-68-|12 1.614091
34-|96 0.807415
64-97-|7 1.366874
73-|16 4.456637
0-20-|58 3.061672
0-8-|6 1.141273
0-29-|28 1.685593
16-53-|36 3.624213
2-99-|6 1.164071
8-|88 1.430684
0-|74 5.979427
2-|93 0.579003
52-91-|9 1.707602
18-27-|21 0.862036
0-|76 4.581684
88-|28 5.245380
1-35-|93 0.704255
12-39-|15 5.708861
89-90-|86 4.403565
30-58-|41 0.751808
27-66-|25 1.451707
5-13-|47 0.338756
0-54-|41 2.971333
70-96-|47 0.338756
11-62-|65 1.576334
27-70-|13 2.466807
14-|41 2.971333
42-43-|43 0.000000
87-95-|27 2.581186
70-99-|59 2.263486
32-|5 3.710200
0-79-|45 1.183681
30-60-|91 1.699795
0-76-|13 1.333589
1-45-|83 6.475401
0-30-|91 1.699795
41-43-|32 1.816927
46-78-|34 3.238603
11-45-|41 1.873964
11-56-|16 1.671572
17-43-|55 0.903179
2-|19 2.355053
6-43-|41 2.966632
0-45-|49 0.993123
75-|92 1.174213
41-51-|69 2.606247
49-|99 3.477025
0-46-|95 6.019000
79-|98 1.749567
0-99-|43 1.897568
13-80-|0 9.744984
0-|25 1.695073
0-1-|99 4.346282
64-89-|84 1.449488
9-17-|20 4.468166
87-89-|26 1.180459
13-|14 0.894434
87-95-|74 4.366664
21-99-|45 1.289175
59-81-|1 8.604232
75-99-|18 2.650888
0-77-|73 1.258848
25-|93 0.557240
35-|32 1.814346
0-97-|49 0.993123
82-94-|97 1.916154
9-17-|87 2.450074
36-|55 1.119942
38-78-|84 0.217301
0-|1 9.650897
52-69-|4 3.818503
28-|40 1.244614
0-57-|97 1.379827
0-89-|11 3.091127
40-43-|11 7.025572
18-82-|44 3.569255
17-96-|83 4.926112
0-35-|36 2.258929
0-8-|36 2.899370
29-50-|84 4.015921
59-90-|70 3.446649
11-16-|53 1.746230
81-|95 6.019000
19-37-|83 4.625218
0-19-|45 1.183681
4-|50 3.714659
68-|60 1.440628
0-71-|44 1.319518
26-43-|5 2.690798
63-77-|6 1.164071
0-|54 2.313402
3-67-|15 3.543185
0-12-|47 0.338756
0-|22 3.618501
92-95-|27 2.064949
30-60-|39 0.647119
39-76-|16 5.306136
9-55-|11 5.854644
0-1-|92 0.840314
0-71-|19 2.636670
0-82-|60 1.367302
78-99-|92 1.452824
0-23-|40 1.488152
16-|11 3.488729
12-80-|35 1.247510
0-40-|65 0.016454
64-|89 0.929445
23-36-|66 0.596640
0-98-|55 0.647037
52-60-|49 1.228506
3-15-|47 0.167134
75-|73 1.357193
|12 2.017613
3-87-|18 3.247347
44-58-|36 2.899370
64-|97 1.544462
45-98-|39 0.647119
33-|34 3.238603
16-79-|14 1.118028
0-76-|46 2.078592
0-3-|2 8.296199
13-74-|78 1.297854
22-65-|83 5.896181
11-|64 0.335764
0-68-|14 0.894434
6-25-|15 5.708861
0-|2 8.296199
0-71-|2 6.582798
15-|17 1.105900
19-82-|36 2.604371
50-|89 2.836563
0-49-|36 2.768825
0-11-|29 2.751648
0-77-|96 0.805147
0-|68 1.468259
42-65-|77 4.747692
|92 1.467766
0-82-|65 1.256580
20-98-|23 1.141815
25-|24 1.427593
0-27-|89 2.514902
76-95-|56 1.773598
0-1-|70 4.248459
65-|8 1.095002
0-32-|21 0.862036
87-95-|59 1.825392
69-|36 2.899370
67-96-|46 2.861217
13-83-|94 1.857888
41-90-|88 1.420624
21-|38 7.433365
37-43-|12 0.210792
47-|18 3.247347
76-82-|11 3.784945
0-98-|30 3.250618
31-67-|30 1.008575
26-|99 4.346282
19-82-|5 3.665039
61-|40 1.555269
0-55-|40 1.240126
20-|55 0.903179
56-91-|73 1.696491
43-|27 4.163347
|56 4.841660
0-63-|8 1.343254
0-27-|78 1.557425
92-|61 2.898795
0-82-|11 3.862989
13-16-|87 2.164263
16-79-|20 1.400209
73-89-|45 1.289175
44-86-|21 0.862036
63-73-|58 3.505445
27-|66 0.596640
43-56-|50 0.076187
47-|50 3.714659
5-54-|13 4.318811
0-75-|53 4.055547
27-|90 0.469777
6-58-|0 12.152732
63-97-|62 2.743101
0-1-|65 1.517160
13-|5 3.677017
38-78-|67 0.409798
1-12-|24 1.427593
2-17-|54 1.956216
21-38-|23 1.427269
70-|12 1.614091
0-74-|42 2.179130
64-|32 1.816927
38-82-|91 1.410581
4-|85 3.592513
1-45-|98 1.813573
4-59-|26 2.568455
0-1-|20 7.611278
24-|97 1.749019
0-43-|30 6.182797
39-86-|95 4.058148
33-|22 3.473761
0-1-|31 1.250630
80-|12 1.614091
82-94-|49 0.827962
0-83-|6 1.141273
0-11-|61 2.898795
0-78-|65 0.239524
50-|76 1.744372
33-89-|86 3.522852
0-23-|3 2.699049
0-3-|78 1.065595
2-4-|87 2.450074
87-|95 6.019000
0-58-|27 1.844065
2-20-|4 5.412662
3-13-|37 1.048435
1-86-|33 1.802856
0-82-|43 1.897568
0-11-|78 1.621798
0-81-|44 4.548099
14-75-|42 1.743304
56-95-|13 2.172498
0-87-|6 1.141273
0-65-|30 5.935485
65-86-|43 1.897568
85-|13 3.593993
28-95-|31 1.000504
33-40-|33 0.000000
71-|14 1.117971
32-80-|28 1.993972
29-|32 1.816927
37-38-|60 1.841344
49-74-|96 0.739595
21-90-|68 1.147601
48-69-|15 3.819446
45-82-|29 0.768377
53-|16 3.255710
85-|98 4.151401
0-36-|32 1.573422
58-|17 3.098241
0-65-|96 0.766368
18-84-|55 1.128973
0-63-|13 2.819814
27-42-|31 0.517971
|39 0.808899
56-95-|89 1.303804
0-|47 0.423445
3-15-|92 1.164203
0-5-|10 3.431330
41-89-|27 1.510881
6-39-|64 6.015088
0-52-|11 7.318304
43-|3 2.803311
43-68-|73 1.345884
91-|74 5.584849
20-90-|92 1.174213
0-1-|34 4.035227
|80 4.405805
0-60-|59 0.450973
0-25-|95 6.019000
|19 4.909648
40-54-|6 1.161737
0-1-|22 3.449176
95-|56 4.756741
22-51-|25 1.443521
15-56-|73 1.357193
16-68-|87 2.330003
60-98-|10 2.948005
3-|36 2.899370
0-77-|58 1.981677
5-|67 5.140818
30-|60 1.841344
0-72-|32 1.573422
21-32-|19 3.927719
0-82-|16 5.364570
20-83-|38 0.182125
9-35-|11 5.854644
47-|86 3.649123
6-50-|47 0.338756
9-60-|23 0.734516
15-56-|82 1.013949
0-73-|89 4.928654
2-|21 0.862036
21-|99 3.477025
18-|15 5.129727
80-|59 1.825392
13-|24 1.427593
77-|90 0.446420
13-58-|45 1.289175
70-|7 1.366874
42-|64 7.518860
77-|26 2.811718
11-31-|65 1.576334
0-47-|1 9.650897
20-99-|47 0.338756
28-88-|31 1.000504
13-17-|87 2.164263
16-29-|41 2.788632
90-|5 2.972434
49-71-|39 0.647119
31-52-|0 9.632685
38-|19 2.577019
26-57-|93 0.579003
0-71-|67 0.337648
37-92-|98 3.472949
2-43-|1 9.610009
28-|38 2.586585
0-7-|14 0.450184
89-|45 1.547010
0-77-|23 1.141815
46-85-|7 1.366874
68-|52 1.263730
11-47-|18 2.538835
41-96-|14 0.894434
3-99-|28 5.772520
40-65-|86 3.649123
82-83-|5 2.932031
0-47-|8 1.671608
21-42-|28 4.821693
55-|95 4.815200
85-|41 1.935127
41-52-|72 3.930793
56-91-|30 3.781909
0-|82 6.210597
0-19-|85 1.444655
80-|14 0.894434
2-10-|90 0.404406
59-|56 4.841660
42-58-|71 3.758530
76-83-|81 1.218051
0-32-|31 1.000504
|48 0.655190
16-64-|40 1.553278
0-77-|44 3.410957
1-80-|58 3.447159
90-|60 1.326126
5-61-|69 3.754503
3-|99 4.346281
27-61-|12 1.614091
35-92-|36 1.810039
0-45-|34 3.238603
27-29-|70 0.046715
0-54-|81 2.981343
42-99-|8 1.611905
0-3-|48 0.524152
|44 4.548111
87-95-|43 1.897568
17-89-|54 1.956216
20-83-|2 4.492037
46-74-|80 0.143103
|10 4.289162
26-|51 1.074899
9-37-|40 1.244614
0-67-|10 2.085314
75-92-|45 1.289175
26-42-|81 2.126612
65-68-|48 0.524152
14-78-|42 1.743304
89-90-|14 1.073321
0-77-|1 8.480378
0-90-|50 4.643324
27-37-|81 2.955027
71-|72 0.056232
63-98-|57 2.132867
18-65-|37 1.593916
52-56-|76 1.953890
22-78-|56 2.962440
0-1-|37 1.496223
23-61-|40 1.244614
0-92-|34 3.238603
25-77-|94 2.785108
0-27-|45 1.183681
0-72-|14 0.894434
14-|12 1.614091
33-44-|77 3.951668
0-83-|73 1.258848
19-82-|31 1.240625
91-|88 1.732778
0-1-|17 3.353922
0-|37 1.496223
0-77-|11 3.082087
0-71-|31 1.000504
0-4-|97 1.523045
2-51-|67 3.509209
64-98-|25 1.451707
2-|20 3.127602
0-|16 5.570797
0-77-|65 1.256580
0-41-|4 2.968522
18-|54 2.441358
6-18-|67 2.623175
0-83-|30 0.219618
0-71-|61 2.853994
41-|81 2.981343
96-|12 1.614091
0-83-|11 1.549476
14-68-|39 0.647119
|7 1.708593
11-92-|28 2.810872
75-|99 3.019999
14-71-|11 1.509040
0-42-|3 3.238859
49-|74 4.615635
46-95-|35 0.680947
31-88-|9 1.987924
0-28-|80 0.696924
83-|82 1.442058
36-|9 2.055859
10-88-|75 2.932080
13-23-|74 1.458643
0-|85 5.095287
|83 7.370226
|2 8.296199
9-74-|51 0.849922
0-8-|95 4.815200
0-2-|86 3.489945
26-45-|46 0.962090
8-88-|92 1.174213
64-|68 1.174607
0-16-|67 3.927752
0-40-|92 0.651886
0-32-|53 7.862414
95-|87 3.062592
17-65-|86 3.550171
0-1-|44 4.548111
86-|93 0.579003
|21 1.077545
0-54-|21 0.862036
0-24-|16 5.570796
55-97-|27 5.204184
13-86-|61 2.448832
91-|35 1.758919
11-57-|5 2.972434
18-84-|60 1.767690
0-84-|92 0.672252
0-1-|81 2.682768
39-82-|16 4.291656
47-|42 1.743304
23-85-|96 0.807415
27-32-|51 1.074899
7-28-|71 2.722538
31-67-|53 3.532082
67-96-|78 0.910723
0-95-|30 5.050481
1-20-|83 2.753839
0-44-|87 2.450074
34-36-|49 0.862579
23-|45 1.289175
67-86-|73 1.682919
5-62-|48 0.517544
96-|80 3.517675
38-95-|51 1.074899
0-87-|56 2.547181
94-|6 1.164071
2-3-|88 1.729760
0-76-|40 1.240126
89-90-|66 0.596640
0-39-|68 1.174607
49-71-|35 2.687273
76-|95 5.745833
0-30-|18 1.763259
98-|71 4.463081
80-|43 1.897568
46-74-|13 1.024732
22-|2 6.636959
25-|87 2.450074
11-20-|30 1.648231
38-56-|72 0.202047
7-57-|81 2.981343
26-45-|52 0.259873
88-|99 3.477025
|37 1.660329
26-|33 2.163428
0-|33 1.606024
0-70-|7 1.366874
60-98-|38 4.480356
66-83-|68 1.174607
41-51-|82 4.968477
17-33-|45 1.289175
0-62-|98 2.338383
59-88-|76 3.927528
52-56-|17 1.454008
17-|13 2.492729
35-38-|74 0.744834
|45 1.611469
0-67-|21 1.034443
68-75-|39 0.647119
0-80-|61 0.789203
0-11-|75 0.055952
17-|96 0.807415
0-94-|94 0.000000
0-74-|49 0.825217
31-67-|78 1.297854
35-|1 8.865093
0-28-|71 2.722538
13-|58 2.358715
27-|32 2.271158
70-86-|8 1.343254
57-58-|36 2.899370
38-89-|90 0.535704
0-41-|29 3.913468
0-82-|99 3.465766
66-77-|45 1.289175
11-20-|62 3.427779
9-74-|37 0.976703
|33 2.253570
|84 7.351590
22-60-|65 0.080411
79-85-|42 1.743304
82-94-|14 0.894434
15-|75 0.151617
15-|95 1.337698
0-13-|64 3.290627
0-23-|85 4.076229
6-98-|36 2.564527
0-1-|51 1.176498
72-97-|65 1.573812
4-89-|1 9.581450
51-70-|80 3.326361
20-83-|52 1.263730
0-70-|61 2.319036
27-45-|82 3.541985
0-7-|26 3.210569
28-|81 0.281866
74-85-|15 0.246099
37-|81 2.981343
72-|50 2.003029
41-70-|13 3.106431
76-|11 3.932584
92-|67 5.140818
75-99-|5 2.972434
6-|58 4.456391
0-1-|61 2.079048
0-41-|22 2.894801
23-|26 2.568455
44-89-|30 2.233842
0-85-|15 1.648708
41-98-|78 1.297854
6-|78 1.557425
0-88-|44 3.638489
1-94-|13 3.293240
6-|73 1.190847
76-95-|62 2.482159
66-91-|16 4.456637
0-4-|89 4.904183
0-87-|48 0.649948
8-50-|84 5.153291
10-|34 2.754361
2-43-|58 3.362605
23-45-|9 1.299679
27-29-|58 1.557288
52-69-|77 2.448857
17-41-|43 2.271440
39-76-|50 1.793684
0-80-|84 5.427135
0-45-|99 3.477025
61-84-|4 3.563535
58-|42 1.706189
71-77-|65 1.513281
67-86-|1 8.530676
0-83-|17 1.184568
0-|5 3.715542
32-70-|69 1.602157
15-63-|28 3.345925
50-|38 5.310307
92-|10 3.431330
86-|59 1.825392
9-17-|83 4.105093
0-1-|4 5.467488
18-40-|50 3.614835
0-|73 1.573560
20-83-|70 0.225528
39-76-|34 2.706232
96-|67 5.140818
37-81-|9 2.045158
9-36-|6 1.164071
33-41-|39 0.643010
26-30-|92 1.174213
43-|56 3.873328
3-8-|63 2.348163
12-|80 3.524644
0-49-|92 0.672252
0-28-|85 3.793558
0-71-|63 1.056686
26-38-|10 1.847253
15-56-|34 0.288310
75-91-|59 1.825392
0-3-|7 1.366874
0-77-|94 2.246054
69-|80 2.715158
|3 3.504138
56-95-|99 3.799434
0-15-|54 1.850722
